Neo Reference ID,Absolute Magnitude,Est Dia in KM(max),Relative Velocity km per sec,Relative Velocity km per hr,Miss Dist.(kilometers),Orbit Uncertainity,Eccentricity,Orbital Period,Hazardous
3736504,26.2,0.034201093,16.6243619,59847.70283,56995192,3,0.163858991,351.1249152,FALSE
3736387,21,0.375007522,10.85225532,39068.11915,43346096,2,0.275789806,332.2792222,FALSE
2155338,20.5,0.472106499,19.99177998,71970.40794,37966208,0,0.482576336,718.1235384,TRUE
3102683,22.1,0.225964377,11.73929409,42261.45873,48683492,1,0.556733701,368.8821183,TRUE
3363352,21.4,0.311917671,15.94108041,57387.88947,62674492,1,0.160676417,517.897732,FALSE
3574100,21,0.375007522,10.21962797,36790.66069,13930307,1,0.443505933,778.0098133,TRUE
3739077,26.6,0.02844723,3.020951207,10875.42434,11215596,7,0.099916927,433.9699468,FALSE
3363696,23.4,0.124176661,7.717078967,27781.48428,9156581,1,0.301181906,280.6588601,FALSE
3603128,22.3,0.206081961,18.43969686,66382.90869,67241576,1,0.374125343,305.4473291,FALSE
2026379,18,1.492931834,15.97869858,57523.31489,45774320,1,0.576100293,743.3233108,FALSE
2376848,19.4,0.783501764,23.36561961,84116.2306,69215600,0,0.392935537,315.2924862,FALSE
3597095,21.2,0.342010925,9.253415572,33312.29606,72683488,0,0.210997495,453.3224382,TRUE
3745113,26.1,0.03581294,16.351481,58865.33159,61480924,6,0.229795318,300.487697,FALSE
3752441,24.7,0.068240151,5.676601945,20435.767,25748890,2,0.164453943,348.1823344,FALSE
2066146,14.5,7.482383761,11.56792646,41644.53526,64580236,0,0.483809928,255.0603417,FALSE
2399611,19.3,0.820427065,7.860510876,28297.83915,54154588,0,0.165720325,511.5807006,FALSE
3479127,19.1,0.899580388,15.03828692,54137.83292,15019872,1,0.385497433,588.4115356,TRUE
3722211,20.1,0.567596853,18.19291614,65494.49809,40979784,4,0.45268507,491.9652859,FALSE
2494975,19.1,0.899580388,15.03822404,54137.60655,15019511,1,0.385497383,588.4115557,TRUE
2418896,19.4,0.783501764,14.20399021,51134.36475,32761632,0,0.42913091,548.111257,FALSE
2436037,18.6,1.132504611,26.47260094,95301.36338,38239644,0,0.659376958,933.9779729,FALSE
3009717,20.5,0.472106499,18.64050281,67105.8101,16067923,1,0.368012435,318.7642441,FALSE
3775199,19.313,0.81553007,10.99366563,39577.19628,69857904,5,0.340619943,899.5171571,FALSE
3654067,19.3,0.820427065,15.1853763,54667.3547,57351216,0,0.372780395,568.3714183,FALSE
3715994,25.5,0.04721065,11.78366506,42421.1942,40802880,7,0.246289927,297.6076445,FALSE
2479345,19.3,0.820427065,15.18539084,54667.40701,57351264,0,0.3728373,568.3350564,FALSE
2136818,18.9,0.986370281,12.05782334,43408.16402,54935084,0,0.346291235,331.5974829,FALSE
2392476,19.1,0.899580388,20.63874943,74299.49795,33572980,1,0.660495107,564.0743492,FALSE
3127411,23.6,0.113250461,23.79202522,85651.29078,66836140,6,0.498454807,893.3524559,FALSE
3769400,23.9,0.098637028,16.67620823,60034.34964,40528396,6,0.251732515,282.0131353,FALSE
2443103,18,1.492931834,16.43579031,59168.84513,32462118,0,0.192184672,384.5473792,TRUE
3092253,22.6,0.179489885,20.27753834,72999.13801,35940184,2,0.466784469,269.7413481,TRUE
2003362,18.3,1.30028927,17.17179463,61818.46065,63765460,1,0.468567733,359.5337848,TRUE
3273782,23.8,0.103285648,11.91701936,42901.26968,13233076,0,0.386458786,243.4240059,FALSE
3358222,24.6,0.07145621,11.96274457,43065.88044,52383196,3,0.290549403,329.7704711,FALSE
3367900,25.1,0.056759685,14.37424872,51747.29539,42804132,7,0.180107922,334.2913229,FALSE
3663258,27,0.023661375,8.965194399,32274.69983,23981302,6,0.388660153,327.0955353,FALSE
3745107,22.6,0.179489885,21.90200057,78847.20206,67828552,5,0.594994462,1389.86588,FALSE
3759358,27.6,0.017948989,3.047583825,10971.30177,22147284,2,0.034657906,390.8599661,FALSE
2483656,23.8,0.103285648,11.9169874,42901.15466,13233026,0,0.386445067,243.4139883,FALSE
3678562,21,0.375007522,19.96054179,71857.95046,56581160,3,0.272820203,383.9839924,FALSE
3754379,23.9,0.098637028,12.61995042,45431.82151,57405088,5,0.335366504,302.9899446,FALSE
3773594,25.793,0.041251522,14.24888835,51295.99807,27825180,6,0.282155523,331.4746753,FALSE
2004341,16,3.750075218,15.05455271,54196.38977,48322360,0,0.679501983,907.9185906,FALSE
2085953,18.1,1.425738833,16.12542068,58051.51445,37203484,0,0.703180131,231.9283714,FALSE
3389197,22.9,0.156329154,3.79026054,13644.93795,23165330,3,0.17529289,338.7972757,FALSE
3724242,23.6,0.113250461,5.536157836,19930.16821,43383724,4,0.165585745,434.0721082,FALSE
3747314,21.1,0.358129403,14.20188424,51126.78326,13238729,5,0.624350197,1388.276929,TRUE
3772381,28.609,0.011278205,6.448936239,23216.17046,20354612,6,0.133280961,436.9488945,FALSE
3256319,21.3,0.326617897,14.2245578,51208.40808,44930664,1,0.093838753,423.4731067,TRUE
3775199,19.313,0.81553007,7.415834627,26697.00466,68239648,5,0.340619943,899.5171571,FALSE
2277810,21.8,0.259441818,9.129167377,32865.00256,45382228,1,0.377535298,365.992924,FALSE
2438105,18.7,1.081533507,32.32951374,116386.2495,22333972,0,0.823992831,966.8176553,TRUE
3329605,27.8,0.016369672,16.11547987,58015.72754,44737168,7,0.25604158,409.8530466,FALSE
3670633,29.3,0.008204271,10.9979727,39592.70171,36730756,5,0.118308004,402.2686138,FALSE
2429736,20.3,0.517654482,11.67816972,42041.41101,74609888,0,0.415609943,389.7158914,FALSE
3573153,20.9,0.392681082,4.171787308,15018.43431,65017600,2,0.159285883,559.3963398,FALSE
3645308,24.6,0.07145621,12.55314541,45191.32348,41671420,6,0.241598506,531.9020298,FALSE
3774009,23.174,0.137797069,10.1287176,36463.38335,26689564,6,0.223124505,608.9602717,FALSE
3717054,25.7,0.043056624,11.95780796,43048.10867,31940854,5,0.105840035,329.9012751,FALSE
2035396,16.9,2.477650126,18.525808,66692.90881,23263780,0,0.483886027,632.9667688,TRUE
3512347,20.2,0.542050786,20.17992634,72647.73481,73539744,1,0.467609968,400.7709077,FALSE
3516489,22.4,0.196806745,8.420181732,30312.65424,36507248,0,0.107319944,429.4721873,FALSE
3067589,22.8,0.163696721,15.8753347,57151.20492,44883424,5,0.299983181,565.0278251,FALSE
3170221,26.5,0.029787906,2.703224444,9731.607997,12620652,1,0.013948498,359.0658068,FALSE
3408650,26.6,0.02844723,4.708796722,16951.6682,15728059,6,0.202250654,308.6784704,FALSE
3639421,23.2,0.136157002,11.78993268,42443.75763,35757888,3,0.160645669,323.6921743,FALSE
3733933,27.7,0.017141151,12.66747454,45602.90834,49291196,6,0.228306396,287.0096367,FALSE
3675307,22.8,0.163696721,6.940358764,24985.29155,44791192,3,0.273430085,385.5941456,FALSE
2446963,19.5,0.748238376,14.62120176,52636.32635,67381416,2,0.447881136,1086.104585,FALSE
3120890,19.6,0.714562102,18.98382659,68341.77573,73234024,0,0.401295779,912.7326657,FALSE
3010076,18.5,1.185877909,22.33160091,80393.76326,25978288,1,0.652952428,1057.74028,FALSE
3519490,20.9,0.392681082,12.71467096,45772.81545,32948618,1,0.319829249,474.5110398,TRUE
3695816,19.6,0.714562102,25.91240984,93284.67542,43038916,2,0.544021542,625.6540367,FALSE
3740860,20.1,0.567596853,23.33240996,83996.67585,62723292,4,0.545903546,1152.676226,FALSE
2488580,19.6,0.714562102,18.98382657,68341.77567,73234024,0,0.401263666,912.6202778,FALSE
3409688,21.7,0.271668934,8.621146617,31036.12782,31701134,0,0.225975238,573.5393809,TRUE
3654336,20.1,0.567596853,20.31445731,73132.04633,41888416,3,0.401256999,479.6355722,FALSE
3666542,27,0.023661375,17.57551865,63271.86714,66751072,7,0.160167369,328.0764721,FALSE
3141531,21.8,0.259441818,15.86311142,57107.2011,59057884,2,0.302112493,370.227639,FALSE
3183847,25,0.059434687,14.83229715,53396.26974,7475678,7,0.351309002,319.9238009,FALSE
3553283,20.9,0.392681082,22.38679575,80592.46471,49845204,2,0.528196921,840.5912646,TRUE
3713991,19.9,0.622357573,10.31452912,37132.30484,20337256,3,0.520678098,943.7713011,TRUE
3771017,20.7,0.430566244,24.03534855,86527.25476,53772840,4,0.557726838,370.9239929,FALSE
3774559,24.875,0.062956413,5.358362849,19290.10626,13637596,6,0.287523945,663.4825485,FALSE
2136818,18.9,0.986370281,9.444091412,33998.72908,37326264,0,0.346291235,331.5974829,FALSE
3529054,19.4,0.783501764,32.33005191,116388.1869,65958316,1,0.554654308,529.1165534,FALSE
3752567,18.9,0.986370281,21.08236959,75896.53053,69992832,4,0.74151125,577.7203553,FALSE
3764807,25.9,0.039268108,4.387915503,15796.49581,14594589,5,0.044909399,388.2588401,FALSE
2490684,19.4,0.783501764,32.33000718,116388.0258,65958092,0,0.554743382,529.0541721,FALSE
2001980,13.92,9.773271842,12.84400431,46238.41553,72387112,0,0.364814515,816.3593869,FALSE
2007753,18.6,1.132504611,10.45259634,37629.34683,16156102,0,0.481898084,649.4945042,TRUE
3297357,20.5,0.472106499,18.63646195,67091.26301,66189160,1,0.552343582,486.8272724,FALSE
3309092,23.1,0.142573883,14.2666666,51359.99977,62968988,1,0.273490279,271.1873506,FALSE
3385160,18.1,1.425738833,6.448642238,23215.11206,32410864,1,0.439733683,1200.574667,FALSE
3644702,20.2,0.542050786,30.9735777,111504.8797,61764640,0,0.511021093,342.7318491,TRUE
3742338,28.8,0.010328565,7.749780606,27899.21018,32290426,5,0.091847283,316.1337114,FALSE
3694778,22.4,0.196806745,10.5145588,37852.41167,42851280,6,0.420598574,889.3305346,FALSE
2015817,18.5,1.185877909,6.31500273,22734.00983,44029416,0,0.118142739,556.8908349,FALSE
2352102,19.5,0.748238376,32.53189046,117114.8057,34095480,0,0.656133563,1103.93002,TRUE
3515377,21.1,0.358129403,10.44925496,37617.31785,7020477,2,0.563191793,1175.969949,TRUE
3025767,21.7,0.271668934,7.280170356,26208.61328,33070294,1,0.276839382,383.9636222,TRUE
3483296,19.9,0.622357573,6.915016667,24894.06,66655532,0,0.246899818,532.4094856,FALSE
3617713,26.9,0.024776501,23.60437855,84975.76279,59993396,6,0.386244167,360.3860636,FALSE
3631822,21,0.375007522,11.11057484,39998.06942,30014188,4,0.300204788,453.7954637,FALSE
2471083,19.9,0.622357573,6.915014197,24894.05111,66655588,0,0.246945251,532.3796595,FALSE
2488490,21.7,0.271668934,7.280101134,26208.36408,33070040,1,0.276832343,384.0895555,TRUE
3781300,21.553,0.290696618,12.89999183,46439.97057,40283848,5,0.398076045,381.3967626,FALSE
3381260,23.6,0.113250461,10.60314048,38171.30573,41577148,0,0.076762504,406.9269113,FALSE
3607823,24.4,0.078350176,16.73583955,60249.02239,14834697,7,0.541047706,248.5449486,FALSE
3475236,21.6,0.284472297,17.48124738,62932.49055,59157368,1,0.562405554,630.8577555,TRUE
3755345,21.5,0.297879063,14.8322369,53396.05282,25157724,2,0.095001208,385.9737235,TRUE
3771566,27.4,0.019680675,8.037417875,28934.70435,11295222,6,0.337910888,518.6327688,FALSE
2424969,20.6,0.450858206,10.88784763,39196.25146,68188464,1,0.129194479,556.2670407,FALSE
3682230,20.6,0.450858206,26.37675866,94956.33116,57249604,0,0.372914345,516.9698317,TRUE
3701883,21,0.375007522,12.68344582,45660.40496,39428804,2,0.53324626,776.7516458,TRUE
3249704,21.6,0.284472297,11.64117419,41908.22708,54434160,6,0.493499935,1262.317339,FALSE
2303262,18.6,1.132504611,10.09498243,36341.93674,58870308,0,0.310674446,418.3924835,FALSE
2423709,19.7,0.682401509,20.60381051,74173.71784,48633136,0,0.404739818,652.2428191,TRUE
3465951,22.7,0.171411509,8.165774369,29396.78773,9655597,7,0.187019491,398.3267749,FALSE
3664084,18.8,1.032856481,20.08351941,72300.66987,59085196,3,0.564232856,1236.776054,FALSE
3485809,21.8,0.259441818,11.17814928,40241.33741,45999224,3,0.247779816,338.6690181,FALSE
3636713,21,0.375007522,14.67691586,52836.8971,16857464,3,0.574246966,1167.679546,FALSE
3759000,23,0.149293183,16.1180704,58025.05345,17583922,6,0.569400047,266.9993691,FALSE
3427795,21.2,0.342010925,24.03577289,86528.78242,57852628,0,0.408385082,441.0810193,FALSE
3512702,25.4,0.049435619,19.96512546,71874.45164,61571636,2,0.28726674,448.9710338,FALSE
3629117,23.1,0.142573883,18.56839281,66846.21413,33803584,3,0.38421497,483.5058605,FALSE
3738932,28,0.014929318,9.333108965,33599.19227,50355576,6,0.403957411,366.9018879,FALSE
3747306,20.8,0.411187571,18.83023577,67788.84877,49398468,3,0.479697657,491.7513111,FALSE
3760958,22.4,0.196806745,8.810790753,31718.84671,60372404,3,0.18901701,493.5838485,FALSE
2365449,20.5,0.472106499,13.74085819,49467.0895,27170206,1,0.540517802,348.0691375,FALSE
3137689,22.2,0.215794305,1.556437339,5603.17442,66150532,1,0.365960985,903.1359458,FALSE
3514959,21.2,0.342010925,23.69785241,85312.26867,62522680,0,0.389132599,318.4341389,FALSE
2338292,19,0.941976306,17.4395095,62782.23419,34356320,0,0.487203672,260.7308059,FALSE
3445629,18.7,1.081533507,23.9400217,86184.07812,44676392,2,0.47986818,675.3456303,FALSE
3653320,18.5,1.185877909,16.1754125,58231.48501,72859520,3,0.486354952,1167.731491,FALSE
3683471,24.9,0.062235757,11.0352374,39726.85464,30556628,6,0.524159326,1240.493449,FALSE
3743127,24.6,0.07145621,13.46459163,48472.52988,57768296,6,0.263048625,299.9348003,FALSE
3616697,21.5,0.297879063,25.75461663,92716.61987,59450192,2,0.460580904,389.1184012,FALSE
2003361,19.03,0.929051906,6.02319152,21683.48947,50399336,0,0.322858189,485.8431884,TRUE
3392452,21.2,0.342010925,13.52691371,48696.88934,19959848,1,0.359326346,330.6771341,FALSE
3648873,22.6,0.179489885,11.87044547,42733.60369,19887048,5,0.483427919,254.3151044,FALSE
3708363,19.4,0.783501764,27.59179492,99330.4617,46446196,1,0.668308545,805.7734215,FALSE
2450649,19.5,0.748238376,15.27291285,54982.48626,23689250,0,0.157295322,328.4272064,FALSE
3653259,23,0.149293183,20.84424346,75039.27645,62455876,6,0.25488556,291.1262597,FALSE
3763275,25.9,0.039268108,6.502043047,23407.35497,34685944,6,0.324899691,384.3517676,FALSE
3432563,18.9,0.986370281,16.19210845,58291.59043,73832744,1,0.452615581,1014.792277,FALSE
3432642,20.7,0.430566244,24.51901139,88268.44099,19500548,1,0.681326089,269.9744035,FALSE
3507181,20.2,0.542050786,20.34196824,73231.08568,43960596,1,0.657651051,305.5781996,FALSE
3648202,25,0.059434687,11.18752069,40275.07449,52960044,5,0.22878972,582.9496908,FALSE
3358222,24.6,0.07145621,9.826636445,35375.8912,3742244.25,3,0.290549403,329.7704711,FALSE
3740808,20.3,0.517654482,10.24050412,36865.81484,4501208,4,0.607177083,1312.529268,TRUE
3752517,20.8,0.411187571,18.32536297,65971.30669,38503608,5,0.479883924,530.1259724,FALSE
3758834,20.8,0.411187571,2.08220653,7495.943507,39289664,2,0.366100006,996.8482773,FALSE
3167348,21.9,0.247765013,30.16075985,108578.7355,53178564,0,0.545002705,316.6413257,FALSE
3776113,20.397,0.495039643,11.07503656,39870.13161,34028956,5,0.377420427,814.8660642,FALSE
2138852,20.2,0.542050786,12.01406806,43250.64503,36154040,0,0.298978305,365.9583451,FALSE
3653537,21.3,0.326617897,35.4017635,127446.3486,57715024,2,0.690700389,528.7356291,TRUE
3653699,21.2,0.342010925,18.68056049,67250.01775,31162656,6,0.514366216,832.3605716,TRUE
3634155,23.6,0.113250461,2.194397865,7899.832315,27363810,3,0.184836759,496.3418749,FALSE
3772993,27.197,0.021609264,6.818872207,24547.93995,29252586,6,0.345840444,357.8420271,FALSE
2136818,18.9,0.986370281,15.07741298,54278.68671,52988272,0,0.346291235,331.5974829,FALSE
3440319,22.4,0.196806745,8.249477383,29698.11858,2788488.75,8,0.320313271,251.3633499,FALSE
3760684,21.9,0.247765013,27.66907506,99608.67021,64299960,2,0.449965418,351.5539971,TRUE
3673545,21.5,0.297879063,11.30722763,40706.01946,18769988,4,0.367355944,518.0700375,FALSE
3361624,19.5,0.748238376,21.34313876,76835.29955,63155004,0,0.481478422,829.0704809,FALSE
3552665,23.7,0.108153351,9.021259214,32476.53317,15848196,5,0.306152593,590.6251154,FALSE
3723816,19.8,0.651688382,28.47207457,102499.4685,24783236,3,0.529651007,815.3138387,FALSE
3092220,20,0.594346868,31.70267124,114129.6165,73738896,0,0.761111934,568.2216193,FALSE
2369984,18.8,1.032856481,13.00286311,46810.30719,31900290,0,0.287746565,389.4126946,FALSE
3381230,20.9,0.392681082,22.02097732,79275.51835,73887360,1,0.445065524,301.7827204,FALSE
3013651,24,0.094197631,11.478175,41321.43001,45428144,8,0.185005345,482.9980923,FALSE
2175706,18.4,1.241766613,9.291676869,33450.03673,57664444,0,0.349817583,395.2547273,TRUE
2455148,21.1,0.358129403,7.740481235,27865.73244,68956008,0,0.292759497,503.8497581,TRUE
3486442,22,0.23661375,12.35882289,44491.7624,8321540,0,0.447855138,313.7936079,TRUE
3602572,22.3,0.206081961,5.020727986,18074.62075,14367701,3,0.215718432,390.2114374,FALSE
3007925,26.5,0.029787906,7.454236011,26835.24964,2613315.5,7,0.597499945,1407.711866,FALSE
2018882,15.9,3.926810818,18.91915855,68108.97077,65576320,0,0.231847438,798.9906139,FALSE
2162854,19.1,0.899580388,10.98554227,39547.95216,41459588,0,0.149357963,555.777122,FALSE
2192559,20.1,0.567596853,7.553302176,27191.88783,57469956,0,0.226532922,406.898511,TRUE
2194268,18.2,1.361570015,43.78993311,157643.7592,74483384,0,0.787385251,639.7098559,TRUE
3766434,21.2,0.342010925,24.62537399,88651.34637,31049594,5,0.555062822,460.6428254,FALSE
3046648,20.2,0.542050786,8.893643945,32017.1182,30761670,2,0.221132671,357.0982574,FALSE
3553988,25.4,0.049435619,11.65612538,41962.05138,40096276,7,0.516631805,281.8791806,FALSE
3558387,20.6,0.450858206,12.63839663,45498.22787,37255744,1,0.418731068,592.0751628,TRUE
3723766,22.3,0.206081961,17.64283578,63514.2088,41791268,2,0.149040238,385.2105872,FALSE
3740342,21.9,0.247765013,21.1995158,76318.25689,65573976,6,0.38476454,442.0090065,FALSE
3711168,20.8,0.411187571,34.11464142,122812.7091,57000664,5,0.781547191,1541.51982,FALSE
3160853,21.3,0.326617897,17.00915799,61232.96877,63890660,1,0.315990907,315.9477892,FALSE
3402134,25.3,0.051765448,19.82257305,71361.26298,56022628,7,0.318779866,245.3232922,FALSE
3477703,29.2,0.008590926,9.02449111,32488.168,23350222,5,0.40862282,294.6432208,FALSE
3528338,21.5,0.297879063,14.15110901,50943.99245,67448992,1,0.379366478,427.3328233,FALSE
3553987,23.2,0.136157002,9.988081236,35957.09245,21703340,4,0.450270921,299.4216831,FALSE
3639549,27.4,0.019680675,2.703857404,9733.886654,27816506,4,0.103510818,456.9942734,FALSE
3738913,26.1,0.03581294,6.524207237,23487.14605,29124748,1,0.255971772,412.2341871,FALSE
3092170,27,0.023661375,9.050943758,32583.39753,1824523.25,8,0.604591215,1437.626473,FALSE
2005590,19.7,0.682401509,13.08425644,47103.32319,35643484,2,0.279491417,357.4085889,FALSE
3508131,22.7,0.171411509,17.09323095,61535.63143,45616084,0,0.148046816,440.6127195,FALSE
3012991,21.5,0.297879063,8.782262604,31616.14537,20000626,6,0.364646011,701.3172114,FALSE
3182823,24.1,0.089958039,10.42219509,37519.90232,56938988,6,0.407319308,276.2594286,FALSE
3328634,23.1,0.142573883,4.960303431,17857.09235,24905634,6,0.23176568,585.5254572,FALSE
3388356,22.7,0.171411509,14.12326651,50843.75943,61285564,0,0.265169141,609.1447396,FALSE
3600242,19.9,0.622357573,28.2012659,101524.5572,7598801.5,2,0.515313587,321.0931879,TRUE
3758927,21.1,0.358129403,19.06477244,68633.18077,45390912,6,0.275289615,547.9463697,TRUE
3781897,25.664,0.043776393,7.946389606,28607.00258,9734395,6,0.154009569,366.6375153,FALSE
2100756,16.3,3.266178975,15.7028111,56530.11997,36027496,0,0.55164182,1248.5454,FALSE
2138258,19.1,0.899580388,20.95390813,75434.06928,29289606,0,0.476771065,240.9198764,FALSE
3092173,18.8,1.032856481,14.18852354,51078.68473,65918044,0,0.538065075,1348.165345,FALSE
3025767,21.7,0.271668934,7.914396784,28491.82842,48953064,1,0.276839382,383.9636222,TRUE
3351481,21,0.375007522,11.98829816,43157.87337,39137660,1,0.39737597,825.1666292,FALSE
3467216,19.8,0.651688382,16.91608833,60897.91798,48971588,1,0.2783971,654.8184312,FALSE
3699514,17.2,2.157943048,26.68991108,96083.67988,67942840,1,0.76342956,1241.157408,FALSE
2477248,19.8,0.651688382,16.91613899,60898.10038,48972136,1,0.278391011,654.7969859,FALSE
2488490,21.7,0.271668934,7.914376022,28491.75368,48952924,1,0.276832343,384.0895555,TRUE
